Date,Year,Brand,Post_Content,All_Responses,Comments,Shares,Views
2018-05-08 00:00:00,2018,Marks and Spencer,"We’re getting excited for summer! Raise your game with our sunshine-ready swimsuits, bikinis and beachwear 🌊 > po.st/SummerSwim",197,10,9,0
2018-05-07 00:00:00,2018,Marks and Spencer,"Gluten-free eaters rejoice! Your Bank Holiday brunch just stepped up a notch! We now have a selection of delicious gluten-free pastries in our stores, becoming the only UK retailer to have their own brand. 😋",1200,500,261,0
2018-05-06 00:00:00,2018,Marks and Spencer,Have you shopped our Home offer yet? There is up to 40% off our furniture now. 😍,434,12,26,0
2018-05-05 00:00:00,2018,Marks and Spencer,Looking to wow your guests this bank holiday weekend? Check out our top tips for how to master cooking beef 👨‍🍳 > po.st/GuideToCookBeef,337,39,27,0
2018-05-05 00:00:00,2018,Marks and Spencer,We're so proud to announce Percy & Penny have officially tied the knot. Join us in congratulating the happy couple 🐷 🐷 💐 🎊 🔔,73000,13000,6211,0
2018-05-05 00:00:00,2018,Marks and Spencer,The new summer menu has now launched in your local M&S Café. Don't forget to pop in this weekend for a special treat.😋,1000,306,142,152000
2018-05-04 00:00:00,2018,Marks and Spencer,Percy & Penny are en route to Leeds in preparation for their big day tomorrow. Can you guess the places they've stopped along the way? 🛣️ Don't forget you can also join the celebrations at our Leeds Briggate store at 12 noon #PercyGetsMarried,1800,926,326,329000
2018-05-03 00:00:00,2018,Marks and Spencer,"Now on, up to 40% off furniture. Don't miss out!",600,53,52,0
2018-05-03 00:00:00,2018,Marks and Spencer,We are happy to announce that Percy and Penny will (finally) get married on the 5th of May in Leeds. 🎉,5600,1600,1065,0
2018-05-03 00:00:00,2018,Marks and Spencer,"This bank holiday, step out in style in our pure cotton chinos, available in 10 colours perfect for sunny days. Only £19.50, love it for less! 🌈",179,6,67,0
2018-05-02 00:00:00,2018,Marks and Spencer,"Together with their friends & family Percy pig & Penny perfect request the pleasure of your company at their Wedding Reception, over the Piggy Bank Holiday on Saturday 5th May at 12 noon at our Leeds Briggate store.
The wedding will take place at 12 noon and you'll need to be a Sparks member to join. You'll also be able to sign up on the day.
If you could be so kind to click attend if you plan on joining the festivities. ...
See More",773,212,2,0
2018-05-02 00:00:00,2018,Marks and Spencer,"🔔 UPDATE - Thank you all for sharing so much love to our favourite Percy pig. It was hard to choose a winner, however after much deliberation the winner of a year supply of Percy pigs is Jess Randall! Our lovely runners up are Laura Wotton, Rachel Quogan, Beth Wright, Molly Busko & Hannah Hopkins. You will all be contacted shortly. #PercyGetsMarried
To celebrate the upcoming marriage of Percy & Penny, we’re on the hunt for their biggest fan! For your chance to WIN a YEARS SUPPLY of Percy Pigs, share with us your Percy themed pictures with #PercyGetsMarried and we’ll pick a lucky winner on Friday. 5 runners-up will also win some fab gift cards.🔔💐🐷🐷🎊 > po.st/TermsAndConditionsPercyGetsMarried",24000,4900,1850,0
2018-04-30 00:00:00,2018,Marks and Spencer,"Tap and hold the image to reveal our special announcement (sorry, available on mobile 📱 only)
We’re so proud to announce Percy and Penny are due to get married on the 5th of May in Leeds, where our very first store opened in 1884. Join us in congratulating the happy couple! ❤",1100,548,262,0
2018-04-28 00:00:00,2018,Marks and Spencer,"Pure’s new marvel masks are a 10-minute fix for your skin, the perfect spring clean! 🌸",183,6,14,0
2018-04-27 00:00:00,2018,Marks and Spencer,"Our favourite piggies, Percy and Penny, are doing something very special in the next chapter of their life. Stay tuned for more ❤️ …",6000,2400,1194,390000
2018-04-27 00:00:00,2018,Marks and Spencer,"It's British Beef Week which means there is no better time to try our Best Ever Burger! Our chefs have spent a year obsessively developing it, crafted from specially selected British beef and a hint of bone marrow for that extra special flavour. 😋",426,61,66,0
2018-04-27 00:00:00,2018,Marks and Spencer,Wedding dressing decoded with some help from our Ambassador of Tailoring David James Gandy and GQ. Shop your favourites from the video below. >po.st/FormalWearHere,155,52,44,17000
2018-04-26 00:00:00,2018,Marks and Spencer,Got your own little Prince or Princess? Ensure they look fit for the most regal of occasions with one of our gorgeous outfits 👑,166,9,24,408
2018-04-25 00:00:00,2018,Marks and Spencer,"Wedding suit advice! David James Gandy is live talking tailoring advice with GQ’s Teo van den Broeke. Ask us questions about the right suits to wear for everything from royal to summer weddings in the comments below. You can shop our formal wear here >
po.st/FormalWearHere",492,281,128,149000
2018-04-25 00:00:00,2018,Marks and Spencer,"Put your feet up, grab a cup of tea and join us over on our Facebook page at 1pm-1.45pm where Ambassador of Tailoring David James Gandy will be live in conversation with GQ’s Teo Van Den Broeke talking dressing for weddings! Don’t miss out!",274,46,40,0
2018-04-24 00:00:00,2018,Marks and Spencer,"Dread changing your sheets? Our new printed duvet consists of both your duvet and duvet cover. Just pop it in the washing machine and voilà! 💅
✔️Available in four colours
✔️ Available in single and double size
✔️ Machine washable
✔️Bedding sorted",623,105,42,0
2018-04-23 00:00:00,2018,Marks and Spencer,"Update 🔔 The newest addition to the Royal family has been confirmed to be Louis Arthur Charles. Congrats to our winner Kym Argyle who guessed correctly!
It’s a boy! Improve your chances of winning by guessing a name fit for a prince below! To celebrate we’re giving away one of our Windsor Collection hampers (Worth £100) packed with delicious goodies and treats to help you wet the babies head, and one of our limited edition Royal Baby tins. To be in with the chance of winning simply comment below with what you think the latest arrival will be named. 👑 > po.st/TermsandConditionsHere",4500,13000,608,357000
2018-04-21 00:00:00,2018,Marks and Spencer,Take your skin to paradise with our fluffy texture and scrumptious tropical scent Origins Glow-Co-Nuts hydrating face mask. Quick! Get free Origins essential set when you buy two Origins products. 🌴,127,3,11,0
2018-04-21 00:00:00,2018,Marks and Spencer,"Heading down to the London Marathon this weekend? Make sure you pop in to say hello, we’ve plenty of stores and cafés along the route. Good luck to all those running! 👟 🇬🇧",1100,75,112,280000
2018-04-20 00:00:00,2018,Marks and Spencer,Fire up the BBQ this weekend and make your very own top dog! Add hot chilli beef for a Mexican twist 🌶️🌭 > po.st/MexicanoTwistRecipeHere,200,29,29,0
2018-04-19 00:00:00,2018,Marks and Spencer,"Up your style game this sunny season, with our staple summer pieces ☀️",215,10,15,0
2018-04-19 00:00:00,2018,Marks and Spencer,This sunny day just got even better with a little help from our favourite piggy! Introducing our Percy Pig mini cupcakes 😎 > po.st/StoreLocatorHere,388,217,105,0
2018-04-17 00:00:00,2018,Marks and Spencer,Get that sun kissed natural-looking colour with this Fabulous Self-Tanning Gradual Lotion. Complete with organic extracts ☀️ >po.st/FabulousSelfTanningThisWay,203,11,20,0
2018-04-15 00:00:00,2018,Marks and Spencer,"From garden get-togethers to chilled-out family meals, get prepped to make this summer one to remember in your outside space 🏡",1600,24,52,0
2018-04-13 00:00:00,2018,Marks and Spencer,"Friday ➡️ treat day! If you’re eating dessert first, which scrumptious one would you pick? 🤗",177,61,12,0
2018-04-12 00:00:00,2018,Marks and Spencer,"If you can’t wait to enjoy a Colin for your birthday we have the perfect solution… say hello to our mini Colin cakes! Tag the friends you’d love to share these with below 😋 >
po.st/MiniColinsThisWay",1200,522,334,0
2018-04-12 00:00:00,2018,Marks and Spencer,We’re supporting Breast Cancer Now with our latest range of t-shirts as part of Fashion Targets Breast Cancer. 30% of all proceeds go to the charity.,273,11,108,29000
2018-04-11 00:00:00,2018,Marks and Spencer,"Why not try your hand at making your very own pizza… or faking it with our delicious offer - 1 woodfired pizza, 2 sides and a tasty dessert, all for £10, dinner sorted! 🍕 🇮🇹 > po.st/PizzaFlorentineRecipe",339,71,46,0
2018-04-09 00:00:00,2018,Marks and Spencer,Monday morning = 1 shot of ☕ + 1 shot of ☕ + steamed milk 🐮 = our powerfully smooth flat white coffee 😋,191,41,41,425000
2018-04-07 00:00:00,2018,Marks and Spencer,"This month, take a trip to Italy with a fresh pasta, sauce and either bread or salad for just £5. Buon appetito! 🇮🇹",1100,85,62,0
2018-04-06 00:00:00,2018,Marks and Spencer,Cheese fans rejoice. You can now buy a cake made entirely of cheese. Perfect for weddings and celebrations. Tag a cheese lover that would not disa-BRIE with this choice of cake.😍 >po.st/BRIElliantCakeHere,3700,2300,1564,0
2018-04-05 00:00:00,2018,Marks and Spencer,"Get them prepped for the brightest term of the year with gingham dresses, shorts (and sunshine) 😎",63,7,9,0
2018-04-05 00:00:00,2018,Marks and Spencer,Trend alert - Dress up an otherwise simple outfit with a statement earring 💅,96,22,4,22000
2018-04-04 00:00:00,2018,Marks and Spencer,Celebrate the humble carrot in style with our zesty cocktail recipe! #CarrotDay🥕🍸 >po.st/CarrotGoldRecipe,280,19,42,0
2018-04-04 00:00:00,2018,Marks and Spencer,"⏰ Tick tock, this is the final countdown! You have until midnight to get your favourite homeware & furniture at a reduced price before it goes back to normal. Don't miss out!",219,6,16,0
2018-04-03 00:00:00,2018,Marks and Spencer,"Be it the school run, a trip to the park or even a half-term camping trip, our vibrant macs will add a dose of sunshine into April’s showers. Available now in 7 colours and prints. 🌦️",890,36,36,90000
2018-04-02 00:00:00,2018,Marks and Spencer,"Whether the sun’s shining or not, bring the holiday vibes home with this cute sparkle turtle-y awesome bag! 🐢 >po.st/TurtleBagThisWay",237,15,19,0
2018-04-01 00:00:00,2018,Marks and Spencer,"Cute, colourful and chap-proof! These Easter-esque balms are egg-actly what you need to show your lips some love 💋 > po.st/LavishLipsThisWay",381,33,15,0
2018-04-01 00:00:00,2018,Marks and Spencer,"There’s no judgment from us if you’ve skipped the traditional breakfast for one of the chocolate variety 🐣 Press and hold to reveal our Easter treat! (mobile only)
Wishing you all a very Happy Easter, love M&S 💐",750,59,47,0
2018-03-31 00:00:00,2018,Marks and Spencer,Dress up your little one into a cute Easter bunny with this adorable pure cotton dungaree. 🐰 > po.st/BabyBunny,338,32,19,0
2018-03-30 00:00:00,2018,Marks and Spencer,Come rain or shine (mostly rain 🌂 ) we're getting ready for the long weekend with our Ripston Pack-Away Mac. Available now in 7 colours and prints. 🌈,243,19,10,30000
2018-03-29 00:00:00,2018,Marks and Spencer,Why not have a day full of hot cross fun this bank holiday weekend! Check our comment below for some fun tips to spruce up your buns from sunrise to after eight. Try them all for 2 packs for £2.50 👏,106,24,17,0
2018-03-28 00:00:00,2018,Marks and Spencer,"🐰 Our live stream has now finished 🐰 FOLLOW THE WHITE RABBIT! To celebrate Easter, we’re giving away an M&S gift voucher every minute for the next half hour! For your chance to win, guess which delicious M&S Easter egg our white rabbit (Marvin) will land on at the end of each 1-minute countdown. Place your bets from the following options in the comments below:
- Hand Painted
- Chick-A-Boo ...

See More",3400,82000,244,55000
